"Time","Keysight 34420A Bridge_voltage","Well PT100 DUT_Temperature"
2025-08-08 04:07:51,1000.2692052,
2025-08-08 04:08:00,,25.2050781
2025-08-08 04:09:02,1000.2689195,
2025-08-08 04:10:00,,25.1875000
2025-08-08 04:10:12,1000.2687413,
2025-08-08 04:11:00,,25.1748047
2025-08-08 04:11:23,1000.2686612,
2025-08-08 04:12:00,,25.1650391
2025-08-08 04:12:33,1000.2687669,
2025-08-08 04:13:00,,25.1601563
2025-08-08 04:13:43,1000.2690676,
2025-08-08 04:14:00,,25.1826172
2025-08-08 04:14:54,1000.2699621,
2025-08-08 04:15:00,,25.1953125
2025-08-08 04:16:04,1000.2699916,
2025-08-08 04:17:00,,25.1904297
2025-08-08 04:17:15,1000.2699125,
2025-08-08 04:18:00,,25.1875000
2025-08-08 04:18:26,1000.2697408,
2025-08-08 04:19:00,,25.1826172
2025-08-08 04:19:36,1000.2695219,
2025-08-08 04:20:00,,25.1748047
2025-08-08 04:20:47,1000.2692673,
2025-08-08 04:21:00,,25.1699219
2025-08-08 04:21:58,1000.2689401,
2025-08-08 04:22:00,,25.1601563
2025-08-08 04:23:08,1000.2686202,
2025-08-08 04:24:00,,25.1503906
2025-08-08 04:24:19,1000.2682709,
2025-08-08 04:25:00,,25.1347656
2025-08-08 04:25:29,1000.2679098,
2025-08-08 04:26:00,,25.1201172
2025-08-08 04:26:40,1000.2675902,
2025-08-08 04:27:00,,25.1025391
2025-08-08 04:27:51,1000.2673545,
2025-08-08 04:28:00,,25.0869141
2025-08-08 04:29:01,1000.2672499,
2025-08-08 04:30:00,,25.0742188
2025-08-08 04:30:12,1000.2673265,
2025-08-08 04:31:00,,25.0664063
2025-08-08 04:31:23,1000.2676487,
2025-08-08 04:32:00,,25.0898438
2025-08-08 04:32:33,1000.2685436,
2025-08-08 04:33:00,,25.1044922
2025-08-08 04:33:44,1000.2688056,
2025-08-08 04:34:00,,25.1025391
2025-08-08 04:34:55,1000.2687533,
2025-08-08 04:35:00,,25.0966797
2025-08-08 04:36:05,1000.2685979,
2025-08-08 04:37:00,,25.0947266
2025-08-08 04:37:16,1000.2684126,
2025-08-08 04:38:00,,25.0898438
2025-08-08 04:38:26,1000.2681869,
2025-08-08 04:39:00,,25.0849609
2025-08-08 04:39:37,1000.2678874,
2025-08-08 04:40:00,,25.0771484
2025-08-08 04:40:48,1000.2675581,
2025-08-08 04:41:00,,25.0644531
2025-08-08 04:41:58,1000.2671944,
2025-08-08 04:42:00,,25.0517578
2025-08-08 04:43:09,1000.2668341,
2025-08-08 04:44:00,,25.0341797
2025-08-08 04:44:19,1000.2664912,
2025-08-08 04:45:00,,25.0185547
2025-08-08 04:45:30,1000.2662375,
2025-08-08 04:46:00,,25.0009766
2025-08-08 04:46:40,1000.2660839,
2025-08-08 04:47:00,,24.9892578
2025-08-08 04:47:50,1000.2661040,
2025-08-08 04:48:00,,24.9785156
2025-08-08 04:49:01,1000.2663095,
2025-08-08 04:50:00,,24.9892578
2025-08-08 04:50:11,1000.2676774,
2025-08-08 04:51:00,,25.0117188
2025-08-08 04:51:22,1000.2675014,
2025-08-08 04:52:00,,25.0136719
2025-08-08 04:52:33,1000.2673671,
2025-08-08 04:53:00,,25.0087891
2025-08-08 04:53:43,1000.2672407,
2025-08-08 04:54:00,,25.0068359
2025-08-08 04:54:54,1000.2670626,
2025-08-08 04:55:00,,25.0009766
2025-08-08 04:56:05,1000.2668610,
2025-08-08 04:57:00,,24.9960938
2025-08-08 04:57:15,1000.2665826,
2025-08-08 04:58:00,,24.9912109
2025-08-08 04:58:26,1000.2662493,
2025-08-08 04:59:00,,24.9814453
2025-08-08 04:59:36,1000.2658916,
2025-08-08 05:00:00,,24.9687500
2025-08-08 05:00:47,1000.2655106,
2025-08-08 05:01:00,,24.9531250
2025-08-08 05:01:57,1000.2651380,
2025-08-08 05:02:00,,24.9355469
2025-08-08 05:03:08,1000.2648300,
2025-08-08 05:04:00,,24.9179688
2025-08-08 05:04:19,1000.2646245,
2025-08-08 05:05:00,,24.9033203
2025-08-08 05:05:30,1000.2645532,
2025-08-08 05:06:00,,24.8906250
2025-08-08 05:06:40,1000.2646878,
2025-08-08 05:07:00,,24.8876953
2025-08-08 05:07:51,1000.2650491,
2025-08-08 05:08:00,,24.9160156
2025-08-08 05:09:02,1000.2660827,
2025-08-08 05:10:00,,24.9257813
2025-08-08 05:10:12,1000.2661448,
2025-08-08 05:11:00,,24.9208984
2025-08-08 05:11:23,1000.2660548,
2025-08-08 05:12:00,,24.9179688
2025-08-08 05:12:34,1000.2659090,
2025-08-08 05:13:00,,24.9130859
2025-08-08 05:13:44,1000.2657207,
2025-08-08 05:14:00,,24.9111328
2025-08-08 05:14:55,1000.2654808,
2025-08-08 05:15:00,,24.9033203
2025-08-08 05:16:06,1000.2651844,
2025-08-08 05:17:00,,24.8984375
2025-08-08 05:17:17,1000.2648287,
2025-08-08 05:18:00,,24.8857422
2025-08-08 05:18:27,1000.2644690,
2025-08-08 05:19:00,,24.8701172
2025-08-08 05:19:38,1000.2640583,
2025-08-08 05:20:00,,24.8525391
2025-08-08 05:20:48,1000.2636923,
2025-08-08 05:21:00,,24.8349609
2025-08-08 05:21:59,1000.2634368,
2025-08-08 05:22:00,,24.8203125
2025-08-08 05:23:09,1000.2632833,
2025-08-08 05:24:00,,24.8046875
2025-08-08 05:24:20,1000.2633068,
2025-08-08 05:25:00,,24.7949219
2025-08-08 05:25:30,1000.2635525,
2025-08-08 05:26:00,,24.8095703
2025-08-08 05:26:41,1000.2646219,
2025-08-08 05:27:00,,24.8300781
2025-08-08 05:27:51,1000.2646574,
2025-08-08 05:28:00,,24.8330078
2025-08-08 05:29:02,1000.2645797,
2025-08-08 05:30:00,,24.8300781
2025-08-08 05:30:13,1000.2645064,
2025-08-08 05:31:00,,24.8251953
2025-08-08 05:31:23,1000.2643622,
2025-08-08 05:32:00,,24.8222656
2025-08-08 05:32:34,1000.2641624,
2025-08-08 05:33:00,,24.8173828
2025-08-08 05:33:44,1000.2638914,
2025-08-08 05:34:00,,24.8125000
2025-08-08 05:34:55,1000.2635553,
2025-08-08 05:35:00,,24.8027344
2025-08-08 05:36:06,1000.2631856,
2025-08-08 05:37:00,,24.7900391
2025-08-08 05:37:16,1000.2627973,
2025-08-08 05:38:00,,24.7744141
2025-08-08 05:38:27,1000.2623857,
2025-08-08 05:39:00,,24.7568359
2025-08-08 05:39:37,1000.2620491,
2025-08-08 05:40:00,,24.7373047
2025-08-08 05:40:47,1000.2618252,
2025-08-08 05:41:00,,24.7216797
2025-08-08 05:41:58,1000.2617282,
2025-08-08 05:42:00,,24.7089844
2025-08-08 05:43:08,1000.2618464,
2025-08-08 05:44:00,,24.7041016
2025-08-08 05:44:19,1000.2621843,
2025-08-08 05:45:00,,24.7265625
2025-08-08 05:45:29,1000.2632849,
2025-08-08 05:46:00,,24.7421875
2025-08-08 05:46:40,1000.2633361,
2025-08-08 05:47:00,,24.7421875
2025-08-08 05:47:51,1000.2632956,
2025-08-08 05:48:00,,24.7373047
2025-08-08 05:49:01,1000.2632054,
2025-08-08 05:50:00,,24.7343750
2025-08-08 05:50:12,1000.2630332,
2025-08-08 05:51:00,,24.7314453
2025-08-08 05:51:22,1000.2628171,
2025-08-08 05:52:00,,24.7265625
2025-08-08 05:52:32,1000.2625130,
2025-08-08 05:53:00,,24.7197266
2025-08-08 05:53:43,1000.2621469,
2025-08-08 05:54:00,,24.7089844
2025-08-08 05:54:54,1000.2617692,
2025-08-08 05:55:00,,24.6943359
2025-08-08 05:56:04,1000.2613459,
2025-08-08 05:57:00,,24.6738281
2025-08-08 05:57:15,1000.2609531,
2025-08-08 05:58:00,,24.6562500
2025-08-08 05:58:26,1000.2606356,
2025-08-08 05:59:00,,24.6386719
2025-08-08 05:59:37,1000.2604584,
2025-08-08 06:00:00,,24.6210938
2025-08-08 06:00:47,1000.2604503,
2025-08-08 06:01:00,,24.6083984
2025-08-08 06:01:57,1000.2606793,
2025-08-08 06:02:00,,24.6210938
2025-08-08 06:03:08,1000.2612023,
2025-08-08 06:04:00,,24.6435547
2025-08-08 06:04:19,1000.2620605,
2025-08-08 06:05:00,,24.6513672
2025-08-08 06:05:30,1000.2621541,
2025-08-08 06:06:00,,24.6464844
2025-08-08 06:06:40,1000.2620669,
2025-08-08 06:07:00,,24.6464844
2025-08-08 06:07:51,1000.2619287,
2025-08-08 06:08:00,,24.6435547
2025-08-08 06:09:01,1000.2617372,
2025-08-08 06:10:00,,24.6416016
2025-08-08 06:10:12,1000.2614854,
2025-08-08 06:11:00,,24.6337891
2025-08-08 06:11:23,1000.2611403,
2025-08-08 06:12:00,,24.6259766
2025-08-08 06:12:33,1000.2607641,
2025-08-08 06:13:00,,24.6132813
2025-08-08 06:13:44,1000.2603594,
2025-08-08 06:14:00,,24.5957031
2025-08-08 06:14:55,1000.2599244,
2025-08-08 06:15:00,,24.5781250
2025-08-08 06:16:05,1000.2595423,
2025-08-08 06:17:00,,24.5576172
2025-08-08 06:17:16,1000.2592720,
2025-08-08 06:18:00,,24.5400391
2025-08-08 06:18:27,1000.2591454,
2025-08-08 06:19:00,,24.5253906
2025-08-08 06:19:38,1000.2592268,
2025-08-08 06:20:00,,24.5156250
2025-08-08 06:20:48,1000.2595392,
2025-08-08 06:21:00,,24.5400391
2025-08-08 06:21:59,1000.2607907,
2025-08-08 06:22:00,,24.5576172
2025-08-08 06:23:09,1000.2608741,
2025-08-08 06:24:00,,24.5576172
2025-08-08 06:24:20,1000.2608066,
2025-08-08 06:25:00,,24.5556641
2025-08-08 06:25:31,1000.2607347,
2025-08-08 06:26:00,,24.5527344
2025-08-08 06:26:41,1000.2606023,
2025-08-08 06:27:00,,24.5527344
2025-08-08 06:27:51,1000.2603897,
2025-08-08 06:28:00,,24.5478516
2025-08-08 06:29:01,1000.2601239,
2025-08-08 06:30:00,,24.5429688
2025-08-08 06:30:12,1000.2597701,
2025-08-08 06:31:00,,24.5302734
2025-08-08 06:31:22,1000.2593642,
2025-08-08 06:32:00,,24.5175781
2025-08-08 06:32:33,1000.2589463,
2025-08-08 06:33:00,,24.5000000
2025-08-08 06:33:44,1000.2585210,
2025-08-08 06:34:00,,24.4824219
2025-08-08 06:34:54,1000.2581454,
2025-08-08 06:35:00,,24.4599609
2025-08-08 06:36:05,1000.2579175,
2025-08-08 06:37:00,,24.4443359
2025-08-08 06:37:15,1000.2578274,
2025-08-08 06:38:00,,24.4296875
2025-08-08 06:38:26,1000.2579861,
2025-08-08 06:39:00,,24.4267578
2025-08-08 06:39:36,1000.2583267,
2025-08-08 06:40:00,,24.4570313
2025-08-08 06:40:47,1000.2592548,
2025-08-08 06:41:00,,24.4677734
2025-08-08 06:41:57,1000.2594210,
2025-08-08 06:42:00,,24.4648438
2025-08-08 06:43:08,1000.2593995,
2025-08-08 06:44:00,,24.4648438
2025-08-08 06:44:19,1000.2593256,
2025-08-08 06:45:00,,24.4619141
2025-08-08 06:45:30,1000.2591835,
2025-08-08 06:46:00,,24.4599609
2025-08-08 06:46:40,1000.2589307,
2025-08-08 06:47:00,,24.4550781
2025-08-08 06:47:51,1000.2586516,
2025-08-08 06:48:00,,24.4492188
2025-08-08 06:49:01,1000.2582792,
2025-08-08 06:50:00,,24.4375000
2025-08-08 06:50:12,1000.2578675,
2025-08-08 06:51:00,,24.4218750
2025-08-08 06:51:23,1000.2574438,
2025-08-08 06:52:00,,24.4013672
2025-08-08 06:52:33,1000.2569989,
2025-08-08 06:53:00,,24.3818359
2025-08-08 06:53:44,1000.2566968,
2025-08-08 06:54:00,,24.3642578
2025-08-08 06:54:54,1000.2564901,
2025-08-08 06:55:00,,24.3466797
2025-08-08 06:56:05,1000.2564218,
2025-08-08 06:57:00,,24.3339844
2025-08-08 06:57:15,1000.2566485,
2025-08-08 06:58:00,,24.3417969
2025-08-08 06:58:26,1000.2570519,
2025-08-08 06:59:00,,24.3691406
2025-08-08 06:59:37,1000.2580998,
2025-08-08 07:00:00,,24.3769531
2025-08-08 07:00:47,1000.2582292,
2025-08-08 07:01:00,,24.3740234
2025-08-08 07:01:58,1000.2581127,
2025-08-08 07:02:00,,24.3720703
2025-08-08 07:03:09,1000.2580232,
2025-08-08 07:04:00,,24.3691406
2025-08-08 07:04:19,1000.2578882,
2025-08-08 07:05:00,,24.3662109
2025-08-08 07:05:30,1000.2576409,
2025-08-08 07:06:00,,24.3642578
2025-08-08 07:06:41,1000.2572872,
2025-08-08 07:07:00,,24.3535156
2025-08-08 07:07:51,1000.2569058,
2025-08-08 07:08:00,,24.3417969
2025-08-08 07:09:01,1000.2565277,
2025-08-08 07:10:00,,24.3261719
2025-08-08 07:10:12,1000.2560684,
2025-08-08 07:11:00,,24.3056641
2025-08-08 07:11:22,1000.2557091,
2025-08-08 07:12:00,,24.2880859
2025-08-08 07:12:33,1000.2552292,
2025-08-08 07:13:00,,24.2685547
2025-08-08 07:13:44,1000.2550413,
2025-08-08 07:14:00,,24.2509766
2025-08-08 07:14:54,1000.2550669,
2025-08-08 07:15:00,,24.2402344
2025-08-08 07:16:05,1000.2553679,
2025-08-08 07:17:00,,24.2558594
2025-08-08 07:17:15,1000.2557928,
2025-08-08 07:18:00,,24.2783203
2025-08-08 07:18:26,1000.2568458,
2025-08-08 07:19:00,,24.2832031
2025-08-08 07:19:36,1000.2568459,
2025-08-08 07:20:00,,24.2832031
2025-08-08 07:20:47,1000.2568719,
2025-08-08 07:21:00,,24.2812500
2025-08-08 07:21:58,1000.2567631,
2025-08-08 07:22:00,,24.2783203
2025-08-08 07:23:09,1000.2565862,
2025-08-08 07:24:00,,24.2783203
2025-08-08 07:24:20,1000.2563294,
2025-08-08 07:25:00,,24.2705078
2025-08-08 07:25:31,1000.2559915,
2025-08-08 07:26:00,,24.2607422
2025-08-08 07:26:41,1000.2555071,
2025-08-08 07:27:00,,24.2460938
2025-08-08 07:27:52,1000.2550362,
2025-08-08 07:28:00,,24.2304688
2025-08-08 07:29:03,1000.2545475,
2025-08-08 07:30:00,,24.2099609
2025-08-08 07:30:13,1000.2541643,
2025-08-08 07:31:00,,24.1875000
2025-08-08 07:31:23,1000.2538808,
2025-08-08 07:32:00,,24.1699219
2025-08-08 07:32:34,1000.2537810,
2025-08-08 07:33:00,,24.1523438
2025-08-08 07:33:44,1000.2538704,
2025-08-08 07:34:00,,24.1445313
2025-08-08 07:34:55,1000.2542209,
2025-08-08 07:35:00,,24.1748047
2025-08-08 07:36:06,1000.2546383,
2025-08-08 07:37:00,,24.1904297
2025-08-08 07:37:17,1000.2557059,
2025-08-08 07:38:00,,24.1953125
2025-08-08 07:38:27,1000.2555628,
2025-08-08 07:39:00,,24.1923828
2025-08-08 07:39:37,1000.2555083,
2025-08-08 07:40:00,,24.1904297
2025-08-08 07:40:47,1000.2553335,
2025-08-08 07:41:00,,24.1875000
2025-08-08 07:41:57,1000.2552363,
2025-08-08 07:42:00,,24.1826172
2025-08-08 07:43:07,1000.2548910,
2025-08-08 07:44:00,,24.1748047
2025-08-08 07:44:18,1000.2545173,
2025-08-08 07:45:00,,24.1650391
2025-08-08 07:45:29,1000.2540299,
2025-08-08 07:46:00,,24.1503906
2025-08-08 07:46:39,1000.2536307,
2025-08-08 07:47:00,,24.1318359
2025-08-08 07:47:50,1000.2532034,
2025-08-08 07:48:00,,24.1123047
2025-08-08 07:49:00,1000.2528011,
2025-08-08 07:50:00,,24.0917969
2025-08-08 07:50:11,1000.2525942,
2025-08-08 07:51:00,,24.0722656
2025-08-08 07:51:21,1000.2525565,
2025-08-08 07:52:00,,24.0595703
2025-08-08 07:52:32,1000.2527096,
2025-08-08 07:53:00,,24.0595703
2025-08-08 07:53:42,1000.2531076,
2025-08-08 07:54:00,,24.0898438
2025-08-08 07:54:53,1000.2535784,
2025-08-08 07:55:00,,24.0996094
2025-08-08 07:56:04,1000.2545342,
2025-08-08 07:57:00,,24.0996094
2025-08-08 07:57:15,1000.2545242,
2025-08-08 07:58:00,,24.0966797
2025-08-08 07:58:25,1000.2544589,
2025-08-08 07:59:00,,24.0966797
2025-08-08 07:59:36,1000.2543345,
2025-08-08 08:00:00,,24.0947266
2025-08-08 08:00:46,1000.2540806,
2025-08-08 08:01:00,,24.0917969
2025-08-08 08:01:57,1000.2537997,
2025-08-08 08:02:00,,24.0820313
2025-08-08 08:03:07,1000.2533736,
2025-08-08 08:04:00,,24.0722656
2025-08-08 08:04:18,1000.2529706,
2025-08-08 08:05:00,,24.0566406
2025-08-08 08:05:28,1000.2524601,
2025-08-08 08:06:00,,24.0361328
2025-08-08 08:06:39,1000.2521090,
2025-08-08 08:07:00,,24.0136719
2025-08-08 08:07:49,1000.2518128,
2025-08-08 08:08:00,,23.9941406
2025-08-08 08:09:00,1000.2516356,
2025-08-08 08:10:00,,23.9765625
2025-08-08 08:10:11,1000.2516270,
2025-08-08 08:11:00,,23.9609375
2025-08-08 08:11:21,1000.2518356,
2025-08-08 08:12:00,,23.9707031
2025-08-08 08:12:32,1000.2522496,
2025-08-08 08:13:00,,24.0009766
2025-08-08 08:13:42,1000.2532823,
2025-08-08 08:14:00,,24.0117188
2025-08-08 08:14:53,1000.2533217,
2025-08-08 08:15:00,,24.0087891
2025-08-08 08:16:03,1000.2532079,
2025-08-08 08:17:00,,24.0068359
2025-08-08 08:17:14,1000.2531015,
2025-08-08 08:18:00,,24.0068359
2025-08-08 08:18:24,1000.2529497,
2025-08-08 08:19:00,,24.0039063
2025-08-08 08:19:35,1000.2527445,
2025-08-08 08:20:00,,23.9990234
2025-08-08 08:20:45,1000.2524282,
2025-08-08 08:21:00,,23.9882813
2025-08-08 08:21:56,1000.2519262,
2025-08-08 08:22:00,,23.9765625
2025-08-08 08:23:06,1000.2514974,
2025-08-08 08:24:00,,23.9589844
2025-08-08 08:24:17,1000.2509588,
2025-08-08 08:25:00,,23.9355469
2025-08-08 08:25:28,1000.2505546,
2025-08-08 08:26:00,,23.9160156
2025-08-08 08:26:39,1000.2502914,
2025-08-08 08:27:00,,23.8955078
2025-08-08 08:27:49,1000.2501615,
2025-08-08 08:28:00,,23.8808594
2025-08-08 08:29:00,1000.2502362,
2025-08-08 08:30:00,,23.8701172
2025-08-08 08:30:10,1000.2505350,
2025-08-08 08:31:00,,23.8925781
2025-08-08 08:31:21,1000.2510603,
2025-08-08 08:32:00,,23.9160156
2025-08-08 08:32:31,1000.2520235,
2025-08-08 08:33:00,,23.9179688
2025-08-08 08:33:41,1000.2520295,
2025-08-08 08:34:00,,23.9179688
2025-08-08 08:34:52,1000.2520379,
2025-08-08 08:35:00,,23.9160156
2025-08-08 08:36:03,1000.2519236,
2025-08-08 08:37:00,,23.9179688
2025-08-08 08:37:13,1000.2517306,
2025-08-08 08:38:00,,23.9130859
2025-08-08 08:38:24,1000.2514194,
2025-08-08 08:39:00,,23.9082031
2025-08-08 08:39:35,1000.2510681,
2025-08-08 08:40:00,,23.8984375
2025-08-08 08:40:46,1000.2506247,
2025-08-08 08:41:00,,23.8828125
2025-08-08 08:41:57,1000.2500626,
2025-08-08 08:42:00,,23.8623047
2025-08-08 08:43:07,1000.2495544,
2025-08-08 08:44:00,,23.8398438
2025-08-08 08:44:18,1000.2491473,
2025-08-08 08:45:00,,23.8173828
2025-08-08 08:45:28,1000.2488848,
2025-08-08 08:46:00,,23.7968750
2025-08-08 08:46:39,1000.2487537,
2025-08-08 08:47:00,,23.7792969
2025-08-08 08:47:49,1000.2489450,
2025-08-08 08:48:00,,23.7744141
2025-08-08 08:49:00,1000.2493387,
2025-08-08 08:50:00,,23.8125000
2025-08-08 08:50:11,1000.2504300,
2025-08-08 08:51:00,,23.8271484
2025-08-08 08:51:22,1000.2506428,
2025-08-08 08:52:00,,23.8271484
2025-08-08 08:52:33,1000.2507766,
2025-08-08 08:53:00,,23.8271484
2025-08-08 08:53:43,1000.2506604,
2025-08-08 08:54:00,,23.8251953
2025-08-08 08:54:54,1000.2505983,
2025-08-08 08:55:00,,23.8251953
2025-08-08 08:56:05,1000.2503698,
2025-08-08 08:57:00,,23.8222656
2025-08-08 08:57:16,1000.2500189,
2025-08-08 08:58:00,,23.8144531
2025-08-08 08:58:26,1000.2496309,
2025-08-08 08:59:00,,23.8027344
2025-08-08 08:59:36,1000.2492152,
2025-08-08 09:00:00,,23.7851563
2025-08-08 09:00:47,1000.2486661,
2025-08-08 09:01:00,,23.7646484
2025-08-08 09:01:58,1000.2482645,
2025-08-08 09:02:00,,23.7421875
2025-08-08 09:03:08,1000.2479446,
2025-08-08 09:04:00,,23.7187500
2025-08-08 09:04:19,1000.2476231,
2025-08-08 09:05:00,,23.7011719
2025-08-08 09:05:29,1000.2476575,
2025-08-08 09:06:00,,23.6865234
2025-08-08 09:06:40,1000.2478902,
2025-08-08 09:07:00,,23.6884766
2025-08-08 09:07:50,1000.2482995,
2025-08-08 09:08:00,,23.7246094
2025-08-08 09:09:01,1000.2494833,
2025-08-08 09:10:00,,23.7373047
2025-08-08 09:10:12,1000.2495835,
2025-08-08 09:11:00,,23.7373047
2025-08-08 09:11:22,1000.2495971,
2025-08-08 09:12:00,,23.7373047
2025-08-08 09:12:32,1000.2495009,
2025-08-08 09:13:00,,23.7373047
2025-08-08 09:13:43,1000.2493884,
2025-08-08 09:14:00,,23.7343750
2025-08-08 09:14:53,1000.2491597,
2025-08-08 09:15:00,,23.7314453
2025-08-08 09:16:04,1000.2487892,
2025-08-08 09:17:00,,23.7246094
2025-08-08 09:17:14,1000.2483531,
2025-08-08 09:18:00,,23.7089844
2025-08-08 09:18:24,1000.2478224,
2025-08-08 09:19:00,,23.6884766
2025-08-08 09:19:35,1000.2474502,
2025-08-08 09:20:00,,23.6660156
2025-08-08 09:20:46,1000.2469739,
2025-08-08 09:21:00,,23.6435547
2025-08-08 09:21:56,1000.2465851,
2025-08-08 09:22:00,,23.6181641
2025-08-08 09:23:06,1000.2463534,
2025-08-08 09:24:00,,23.6005859
2025-08-08 09:24:17,1000.2464837,
2025-08-08 09:25:00,,23.5908203
2025-08-08 09:25:27,1000.2468091,
2025-08-08 09:26:00,,23.6132813
2025-08-08 09:26:38,1000.2473300,
2025-08-08 09:27:00,,23.6406250
2025-08-08 09:27:49,1000.2482782,
2025-08-08 09:28:00,,23.6464844
2025-08-08 09:28:59,1000.2484324,
2025-08-08 09:29:00,,23.6484375
2025-08-08 09:30:10,1000.2484694,
2025-08-08 09:31:00,,23.6464844
2025-08-08 09:31:21,1000.2483414,
2025-08-08 09:32:00,,23.6484375
2025-08-08 09:32:32,1000.2481852,
2025-08-08 09:33:00,,23.6464844
2025-08-08 09:33:42,1000.2479190,
2025-08-08 09:34:00,,23.6406250
2025-08-08 09:34:52,1000.2474909,
2025-08-08 09:35:00,,23.6308594
2025-08-08 09:36:03,1000.2469153,
2025-08-08 09:37:00,,23.6132813
2025-08-08 09:37:13,1000.2464947,
2025-08-08 09:38:00,,23.5927734
2025-08-08 09:38:24,1000.2459539,
2025-08-08 09:39:00,,23.5683594
2025-08-08 09:39:35,1000.2455098,
2025-08-08 09:40:00,,23.5429688
2025-08-08 09:40:45,1000.2451856,
2025-08-08 09:41:00,,23.5175781
2025-08-08 09:41:55,1000.2450632,
2025-08-08 09:42:00,,23.5029297
2025-08-08 09:43:06,1000.2452421,
2025-08-08 09:44:00,,23.4951172
2025-08-08 09:44:17,1000.2456518,
2025-08-08 09:45:00,,23.5332031
2025-08-08 09:45:27,1000.2467507,
2025-08-08 09:46:00,,23.5478516
2025-08-08 09:46:38,1000.2469808,
2025-08-08 09:47:00,,23.5556641
2025-08-08 09:47:48,1000.2470854,
2025-08-08 09:48:00,,23.5576172
2025-08-08 09:48:58,1000.2470590,
2025-08-08 09:49:00,,23.5576172
2025-08-08 09:50:08,1000.2469473,
2025-08-08 09:51:00,,23.5605469
2025-08-08 09:51:19,1000.2467818,
2025-08-08 09:52:00,,23.5576172
2025-08-08 09:52:30,1000.2464855,
2025-08-08 09:53:00,,23.5527344
2025-08-08 09:53:41,1000.2459807,
2025-08-08 09:54:00,,23.5400391
2025-08-08 09:54:51,1000.2454433,
2025-08-08 09:55:00,,23.5224609
2025-08-08 09:56:02,1000.2448018,
2025-08-08 09:57:00,,23.4970703
2025-08-08 09:57:13,1000.2443305,
2025-08-08 09:58:00,,23.4697266
2025-08-08 09:58:24,1000.2439053,
2025-08-08 09:59:00,,23.4423828
2025-08-08 09:59:34,1000.2436006,
2025-08-08 10:00:00,,23.4189453
2025-08-08 10:00:44,1000.2435291,
2025-08-08 10:01:00,,23.4013672
2025-08-08 10:01:54,1000.2438044,
2025-08-08 10:02:00,,23.4072266
2025-08-08 10:03:05,1000.2443511,
2025-08-08 10:04:00,,23.4423828
2025-08-08 10:04:16,1000.2456237,
2025-08-08 10:05:00,,23.4677734
2025-08-08 10:05:27,1000.2458494,
2025-08-08 10:06:00,,23.4726563
2025-08-08 10:06:38,1000.2459725,
2025-08-08 10:07:00,,23.4726563
2025-08-08 10:07:49,1000.2459119,
2025-08-08 10:08:00,,23.4726563
2025-08-08 10:08:59,1000.2458037,
2025-08-08 10:09:00,,23.4746094
2025-08-08 10:10:09,1000.2455640,
2025-08-08 10:11:00,,23.4697266
2025-08-08 10:11:20,1000.2451291,
2025-08-08 10:12:00,,23.4619141
2025-08-08 10:12:30,1000.2445289,
2025-08-08 10:13:00,,23.4443359
2025-08-08 10:13:41,1000.2438534,
2025-08-08 10:14:00,,23.4218750
2025-08-08 10:14:51,1000.2432313,
2025-08-08 10:15:00,,23.3916016
2025-08-08 10:16:02,1000.2427455,
2025-08-08 10:17:00,,23.3642578
2025-08-08 10:17:12,1000.2423773,
2025-08-08 10:18:00,,23.3359375
2025-08-08 10:18:23,1000.2422378,
2025-08-08 10:19:00,,23.3164063
2025-08-08 10:19:34,1000.2423646,
2025-08-08 10:20:00,,23.3056641
2025-08-08 10:20:44,1000.2428707,
2025-08-08 10:21:00,,23.3359375
2025-08-08 10:21:55,1000.2434599,
2025-08-08 10:22:00,,23.3691406
2025-08-08 10:23:05,1000.2446310,
2025-08-08 10:24:00,,23.3867188
2025-08-08 10:24:15,1000.2447135,
2025-08-08 10:25:00,,23.3867188
2025-08-08 10:25:26,1000.2447887,
2025-08-08 10:26:00,,23.3916016
2025-08-08 10:26:37,1000.2447980,
2025-08-08 10:27:00,,23.3916016
2025-08-08 10:27:48,1000.2445795,
2025-08-08 10:28:00,,23.3896484
2025-08-08 10:28:58,1000.2441736,
2025-08-08 10:29:00,,23.3818359
2025-08-08 10:30:08,1000.2435790,
2025-08-08 10:31:00,,23.3691406
2025-08-08 10:31:19,1000.2429464,
2025-08-08 10:32:00,,23.3466797
2025-08-08 10:32:30,1000.2421815,
2025-08-08 10:33:00,,23.3164063
2025-08-08 10:33:41,1000.2415456,
2025-08-08 10:34:00,,23.2832031
2025-08-08 10:34:52,1000.2410540,
2025-08-08 10:35:00,,23.2529297
2025-08-08 10:36:02,1000.2408115,
2025-08-08 10:37:00,,23.2255859
2025-08-08 10:37:13,1000.2405857,
2025-08-08 10:38:00,,23.2128906
2025-08-08 10:38:23,1000.2410508,
2025-08-08 10:39:00,,23.2353516
2025-08-08 10:39:34,1000.2418436,
2025-08-08 10:40:00,,23.2734375
2025-08-08 10:40:45,1000.2432862,
2025-08-08 10:41:00,,23.3037109
2025-08-08 10:41:56,1000.2436982,
2025-08-08 10:42:00,,23.3085938
2025-08-08 10:43:07,1000.2437155,
2025-08-08 10:44:00,,23.3115234
2025-08-08 10:44:17,1000.2436717,
2025-08-08 10:45:00,,23.3134766
2025-08-08 10:45:27,1000.2434869,
2025-08-08 10:46:00,,23.3115234
2025-08-08 10:46:38,1000.2429904,
2025-08-08 10:47:00,,23.3007813
2025-08-08 10:47:48,1000.2424089,
