"Time","Keysight 34420A Bridge_voltage","Well PT100 DUT_Temperature"
2025-08-05 07:21:25,1000.1820301,
2025-08-05 07:22:00,,22.9184570
2025-08-05 07:22:35,1000.1817022,
2025-08-05 07:23:46,1000.1813766,
2025-08-05 07:24:00,,22.8891602
2025-08-05 07:24:56,1000.1810099,
2025-08-05 07:26:00,,22.8476563
2025-08-05 07:26:07,1000.1806653,
2025-08-05 07:27:17,1000.1804321,
2025-08-05 07:28:00,,22.7949219
2025-08-05 07:28:28,1000.1803454,
2025-08-05 07:29:39,1000.1805613,
2025-08-05 07:30:00,,22.7402344
2025-08-05 07:30:50,1000.1808602,
2025-08-05 07:32:00,,22.7441406
2025-08-05 07:32:00,1000.1812590,
2025-08-05 07:33:11,1000.1815360,
2025-08-05 07:34:00,,22.8183594
2025-08-05 07:34:22,1000.1817034,
2025-08-05 07:35:33,1000.1818220,
2025-08-05 07:36:00,,22.8364258
2025-08-05 07:36:43,1000.1817904,
2025-08-05 07:37:53,1000.1816517,
2025-08-05 07:38:00,,22.8364258
2025-08-05 07:39:03,1000.1813809,
2025-08-05 07:40:00,,22.8271484
2025-08-05 07:40:14,1000.1810785,
2025-08-05 07:41:24,1000.1807138,
2025-08-05 07:42:00,,22.7958984
2025-08-05 07:42:35,1000.1803791,
2025-08-05 07:43:46,1000.1800894,
2025-08-05 07:44:00,,22.7314453
2025-08-05 07:44:56,1000.1799155,
2025-08-05 07:46:00,,22.6835938
2025-08-05 07:46:07,1000.1799147,
2025-08-05 07:47:18,1000.1801534,
2025-08-05 07:48:00,,22.6499023
2025-08-05 07:48:28,1000.1805370,
2025-08-05 07:49:39,1000.1809078,
2025-08-05 07:50:00,,22.7041016
2025-08-05 07:50:49,1000.1811315,
2025-08-05 07:52:00,,22.7490234
2025-08-05 07:52:00,1000.1812921,
2025-08-05 07:53:11,1000.1813727,
2025-08-05 07:54:00,,22.7519531
2025-08-05 07:54:21,1000.1813145,
2025-08-05 07:55:32,1000.1811323,
2025-08-05 07:56:00,,22.7519531
2025-08-05 07:56:42,1000.1808409,
2025-08-05 07:57:52,1000.1805015,
2025-08-05 07:58:00,,22.7280273
2025-08-05 07:59:03,1000.1801880,
2025-08-05 08:00:00,,22.6884766
2025-08-05 08:00:14,1000.1798419,
2025-08-05 08:01:24,1000.1796014,
2025-08-05 08:02:00,,22.6357422
2025-08-05 08:02:35,1000.1793774,
2025-08-05 08:03:45,1000.1794782,
2025-08-05 08:04:00,,22.5751953
2025-08-05 08:04:56,1000.1798191,
2025-08-05 08:06:00,,22.5605469
2025-08-05 08:06:06,1000.1802295,
2025-08-05 08:07:17,1000.1805330,
2025-08-05 08:08:00,,22.6318359
2025-08-05 08:08:28,1000.1807749,
2025-08-05 08:09:38,1000.1809304,
2025-08-05 08:10:00,,22.6684570
2025-08-05 08:10:49,1000.1809015,
2025-08-05 08:12:00,,22.6708984
2025-08-05 08:12:00,1000.1808758,
2025-08-05 08:13:10,1000.1806863,
2025-08-05 08:14:00,,22.6684570
2025-08-05 08:14:21,1000.1803587,
2025-08-05 08:15:31,1000.1799973,
2025-08-05 08:16:00,,22.6386719
2025-08-05 08:16:42,1000.1795859,
2025-08-05 08:17:53,1000.1792350,
2025-08-05 08:18:00,,22.5766602
2025-08-05 08:19:03,1000.1789813,
2025-08-05 08:20:00,,22.5205078
2025-08-05 08:20:14,1000.1788830,
2025-08-05 08:21:25,1000.1790928,
2025-08-05 08:22:00,,22.4799805
2025-08-05 08:22:36,1000.1794711,
2025-08-05 08:23:46,1000.1798792,
2025-08-05 08:24:00,,22.5117188
2025-08-05 08:24:56,1000.1801454,
2025-08-05 08:26:00,,22.5751953
2025-08-05 08:26:07,1000.1804012,
2025-08-05 08:27:17,1000.1805089,
2025-08-05 08:28:00,,22.5869141
2025-08-05 08:28:28,1000.1805224,
2025-08-05 08:29:39,1000.1803863,
2025-08-05 08:30:00,,22.5927734
2025-08-05 08:30:49,1000.1801504,
2025-08-05 08:31:59,1000.1798276,
2025-08-05 08:32:00,,22.5771484
2025-08-05 08:33:09,1000.1794208,
2025-08-05 08:34:00,,22.5380859
2025-08-05 08:34:20,1000.1790057,
2025-08-05 08:35:31,1000.1786903,
2025-08-05 08:36:00,,22.4824219
2025-08-05 08:36:42,1000.1784049,
2025-08-05 08:37:52,1000.1783712,
2025-08-05 08:38:00,,22.4082031
2025-08-05 08:39:03,1000.1786452,
2025-08-05 08:40:00,,22.3769531
2025-08-05 08:40:13,1000.1790676,
2025-08-05 08:41:24,1000.1794257,
2025-08-05 08:42:00,,22.4423828
2025-08-05 08:42:34,1000.1797456,
2025-08-05 08:43:45,1000.1799470,
2025-08-05 08:44:00,,22.4936523
2025-08-05 08:44:55,1000.1800312,
2025-08-05 08:46:00,,22.5029297
2025-08-05 08:46:05,1000.1799786,
2025-08-05 08:47:15,1000.1798367,
2025-08-05 08:48:00,,22.5039063
2025-08-05 08:48:26,1000.1795784,
2025-08-05 08:49:37,1000.1792243,
2025-08-05 08:50:00,,22.4824219
2025-08-05 08:50:47,1000.1788794,
2025-08-05 08:51:58,1000.1784732,
2025-08-05 08:52:00,,22.4267578
2025-08-05 08:53:09,1000.1779184,
2025-08-05 08:54:00,,22.3710938
2025-08-05 08:54:20,1000.1779302,
2025-08-05 08:55:30,1000.1779908,
2025-08-05 08:56:00,,22.3198242
2025-08-05 08:56:40,1000.1782803,
2025-08-05 08:57:51,1000.1787183,
2025-08-05 08:58:00,,22.3134766
2025-08-05 08:59:01,1000.1790875,
2025-08-05 09:00:00,,22.3837891
2025-08-05 09:00:12,1000.1793590,
2025-08-05 09:01:22,1000.1795125,
2025-08-05 09:02:00,,22.4082031
2025-08-05 09:02:32,1000.1796362,
2025-08-05 09:03:42,1000.1795637,
2025-08-05 09:04:00,,22.4204102
2025-08-05 09:04:53,1000.1794393,
2025-08-05 09:06:00,,22.4218750
2025-08-05 09:06:03,1000.1791349,
2025-08-05 09:07:14,1000.1787958,
2025-08-05 09:08:00,,22.4018555
2025-08-05 09:08:24,1000.1783397,
2025-08-05 09:09:35,1000.1779775,
2025-08-05 09:10:00,,22.3413086
2025-08-05 09:10:45,1000.1776604,
2025-08-05 09:11:56,1000.1774592,
2025-08-05 09:12:00,,22.2622070
2025-08-05 09:13:07,1000.1775103,
2025-08-05 09:14:00,,22.2128906
2025-08-05 09:14:18,1000.1778613,
2025-08-05 09:15:28,1000.1782720,
2025-08-05 09:16:00,,22.2280273
2025-08-05 09:16:39,1000.1786158,
2025-08-05 09:17:50,1000.1788963,
2025-08-05 09:18:00,,22.3110352
2025-08-05 09:19:00,1000.1790642,
2025-08-05 09:20:00,,22.3261719
2025-08-05 09:20:11,1000.1791252,
2025-08-05 09:21:21,1000.1791102,
2025-08-05 09:22:00,,22.3364258
2025-08-05 09:22:32,1000.1789243,
2025-08-05 09:23:42,1000.1786565,
2025-08-05 09:24:00,,22.3286133
2025-08-05 09:24:53,1000.1783032,
2025-08-05 09:26:00,,22.3007813
2025-08-05 09:26:03,1000.1778972,
2025-08-05 09:27:13,1000.1775048,
2025-08-05 09:28:00,,22.2519531
2025-08-05 09:28:24,1000.1772105,
2025-08-05 09:29:34,1000.1770236,
2025-08-05 09:30:00,,22.1738281
2025-08-05 09:30:44,1000.1770908,
2025-08-05 09:31:55,1000.1774513,
2025-08-05 09:32:00,,22.1230469
2025-08-05 09:33:06,1000.1778780,
2025-08-05 09:34:00,,22.1650391
2025-08-05 09:34:16,1000.1781722,
2025-08-05 09:35:27,1000.1784436,
2025-08-05 09:36:00,,22.2216797
2025-08-05 09:36:38,1000.1786331,
2025-08-05 09:37:48,1000.1787323,
2025-08-05 09:38:00,,22.2456055
2025-08-05 09:38:59,1000.1786735,
2025-08-05 09:40:00,,22.2529297
2025-08-05 09:40:09,1000.1784861,
2025-08-05 09:41:19,1000.1782295,
2025-08-05 09:42:00,,22.2465820
2025-08-05 09:42:30,1000.1778837,
2025-08-05 09:43:40,1000.1774432,
2025-08-05 09:44:00,,22.2041016
2025-08-05 09:44:50,1000.1771361,
2025-08-05 09:46:00,,22.1474609
2025-08-05 09:46:01,1000.1768333,
2025-08-05 09:47:11,1000.1765710,
2025-08-05 09:48:00,,22.0869141
2025-08-05 09:48:21,1000.1766215,
2025-08-05 09:49:32,1000.1769757,
2025-08-05 09:50:00,,22.0341797
2025-08-05 09:50:42,1000.1774040,
2025-08-05 09:51:53,1000.1777302,
2025-08-05 09:52:00,,22.0942383
2025-08-05 09:53:03,1000.1780318,
2025-08-05 09:54:00,,22.1474609
2025-08-05 09:54:14,1000.1782452,
2025-08-05 09:55:25,1000.1783707,
2025-08-05 09:56:00,,22.1611328
2025-08-05 09:56:35,1000.1782636,
2025-08-05 09:57:45,1000.1780820,
2025-08-05 09:58:00,,22.1699219
2025-08-05 09:58:55,1000.1777534,
2025-08-05 10:00:00,,22.1572266
2025-08-05 10:00:06,1000.1774116,
2025-08-05 10:01:16,1000.1770114,
2025-08-05 10:02:00,,22.1181641
2025-08-05 10:02:26,1000.1766277,
2025-08-05 10:03:37,1000.1762959,
2025-08-05 10:04:00,,22.0400391
2025-08-05 10:04:47,1000.1760537,
2025-08-05 10:05:57,1000.1760989,
2025-08-05 10:06:00,,21.9633789
2025-08-05 10:07:08,1000.1764786,
2025-08-05 10:08:00,,21.9404297
2025-08-05 10:08:19,1000.1768757,
2025-08-05 10:09:29,1000.1771897,
2025-08-05 10:10:00,,22.0126953
2025-08-05 10:10:40,1000.1775005,
2025-08-05 10:11:50,1000.1777423,
2025-08-05 10:12:00,,22.0703125
2025-08-05 10:13:01,1000.1777771,
2025-08-05 10:14:00,,22.0791016
2025-08-05 10:14:12,1000.1777807,
2025-08-05 10:15:22,1000.1776018,
2025-08-05 10:16:00,,22.0830078
2025-08-05 10:16:33,1000.1773046,
2025-08-05 10:17:43,1000.1769246,
2025-08-05 10:18:00,,22.0581055
2025-08-05 10:18:54,1000.1764642,
2025-08-05 10:20:00,,22.0117188
2025-08-05 10:20:04,1000.1761301,
2025-08-05 10:21:14,1000.1757997,
2025-08-05 10:22:00,,21.9492188
2025-08-05 10:22:25,1000.1755681,
2025-08-05 10:23:35,1000.1756474,
2025-08-05 10:24:00,,21.8764648
2025-08-05 10:24:46,1000.1760296,
2025-08-05 10:25:57,1000.1764831,
2025-08-05 10:26:00,,21.8818359
2025-08-05 10:27:07,1000.1767756,
2025-08-05 10:28:00,,21.9560547
2025-08-05 10:28:18,1000.1770769,
2025-08-05 10:29:29,1000.1772463,
2025-08-05 10:30:00,,21.9833984
2025-08-05 10:30:39,1000.1773746,
2025-08-05 10:31:49,1000.1773432,
2025-08-05 10:32:00,,21.9965820
2025-08-05 10:33:00,1000.1771385,
2025-08-05 10:34:00,,21.9990234
2025-08-05 10:34:10,1000.1768112,
2025-08-05 10:35:21,1000.1764396,
2025-08-05 10:36:00,,21.9721680
2025-08-05 10:36:31,1000.1760610,
2025-08-05 10:37:41,1000.1756307,
2025-08-05 10:38:00,,21.9057617
2025-08-05 10:38:52,1000.1753494,
2025-08-05 10:40:00,,21.8398438
2025-08-05 10:40:02,1000.1751263,
2025-08-05 10:41:13,1000.1751758,
2025-08-05 10:42:00,,21.7871094
2025-08-05 10:42:23,1000.1755962,
2025-08-05 10:43:33,1000.1760161,
2025-08-05 10:44:00,,21.7949219
2025-08-05 10:44:44,1000.1763476,
2025-08-05 10:45:55,1000.1766535,
2025-08-05 10:46:00,,21.8803711
2025-08-05 10:47:05,1000.1768260,
2025-08-05 10:48:00,,21.9033203
2025-08-05 10:48:16,1000.1769370,
2025-08-05 10:49:26,1000.1768845,
2025-08-05 10:50:00,,21.9106445
2025-08-05 10:50:36,1000.1766789,
2025-08-05 10:51:47,1000.1763764,
2025-08-05 10:52:00,,21.9052734
2025-08-05 10:52:57,1000.1759707,
2025-08-05 10:54:00,,21.8730469
2025-08-05 10:54:08,1000.1755554,
2025-08-05 10:55:19,1000.1752159,
2025-08-05 10:56:00,,21.8183594
2025-08-05 10:56:30,1000.1748781,
2025-08-05 10:57:41,1000.1746376,
2025-08-05 10:58:00,,21.7353516
2025-08-05 10:58:51,1000.1747494,
2025-08-05 11:00:00,,21.6865234
2025-08-05 11:00:01,1000.1751044,
2025-08-05 11:01:12,1000.1755072,
2025-08-05 11:02:00,,21.7050781
2025-08-05 11:02:22,1000.1758424,
2025-08-05 11:03:33,1000.1762091,
2025-08-05 11:04:00,,21.7885742
2025-08-05 11:04:43,1000.1763677,
2025-08-05 11:05:53,1000.1765791,
2025-08-05 11:06:00,,21.8173828
2025-08-05 11:07:04,1000.1764259,
2025-08-05 11:08:00,,21.8300781
2025-08-05 11:08:14,1000.1762574,
2025-08-05 11:09:25,1000.1759788,
2025-08-05 11:10:00,,21.8251953
2025-08-05 11:10:35,1000.1755784,
2025-08-05 11:11:46,1000.1751533,
2025-08-05 11:12:00,,21.7807617
2025-08-05 11:12:57,1000.1747180,
2025-08-05 11:14:00,,21.7216797
2025-08-05 11:14:08,1000.1743715,
2025-08-05 11:15:18,1000.1741360,
2025-08-05 11:16:00,,21.6552734
2025-08-05 11:16:28,1000.1741201,
2025-08-05 11:17:39,1000.1744352,
2025-08-05 11:18:00,,21.5942383
2025-08-05 11:18:49,1000.1749167,
2025-08-05 11:20:00,,21.6337891
2025-08-05 11:20:00,1000.1752548,
2025-08-05 11:21:10,1000.1755588,
2025-08-05 11:22:00,,21.6899414
2025-08-05 11:22:20,1000.1757915,
2025-08-05 11:23:30,1000.1759370,
2025-08-05 11:24:00,,21.7265625
2025-08-05 11:24:40,1000.1759456,
2025-08-05 11:25:51,1000.1758280,
2025-08-05 11:26:00,,21.7431641
2025-08-05 11:27:02,1000.1756934,
2025-08-05 11:28:00,,21.7363281
2025-08-05 11:28:12,1000.1754260,
2025-08-05 11:29:22,1000.1750161,
2025-08-05 11:30:00,,21.7036133
2025-08-05 11:30:33,1000.1745901,
2025-08-05 11:31:43,1000.1741216,
2025-08-05 11:32:00,,21.6259766
2025-08-05 11:32:54,1000.1738126,
2025-08-05 11:34:00,,21.5576172
2025-08-05 11:34:05,1000.1736779,
2025-08-05 11:35:15,1000.1739143,
2025-08-05 11:36:00,,21.5112305
2025-08-05 11:36:26,1000.1744061,
2025-08-05 11:37:37,1000.1747734,
2025-08-05 11:38:00,,21.5502930
2025-08-05 11:38:47,1000.1750907,
2025-08-05 11:39:58,1000.1753075,
2025-08-05 11:40:00,,21.6171875
2025-08-05 11:41:08,1000.1755045,
2025-08-05 11:42:00,,21.6406250
2025-08-05 11:42:18,1000.1755630,
2025-08-05 11:43:28,1000.1754921,
2025-08-05 11:44:00,,21.6547852
2025-08-05 11:44:39,1000.1752893,
2025-08-05 11:45:49,1000.1749837,
2025-08-05 11:46:00,,21.6508789
2025-08-05 11:47:00,1000.1745919,
2025-08-05 11:48:00,,21.6162109
2025-08-05 11:48:11,1000.1741372,
2025-08-05 11:49:21,1000.1737059,
2025-08-05 11:50:00,,21.5576172
2025-08-05 11:50:32,1000.1732914,
2025-08-05 11:51:42,1000.1731070,
2025-08-05 11:52:00,,21.4658203
2025-08-05 11:52:53,1000.1731720,
2025-08-05 11:54:00,,21.4140625
2025-08-05 11:54:03,1000.1735876,
2025-08-05 11:55:14,1000.1740210,
2025-08-05 11:56:00,,21.4379883
2025-08-05 11:56:24,1000.1743682,
2025-08-05 11:57:35,1000.1746882,
2025-08-05 11:58:00,,21.5166016
2025-08-05 11:58:45,1000.1748741,
2025-08-05 11:59:56,1000.1749741,
2025-08-05 12:00:00,,21.5541992
2025-08-05 12:01:06,1000.1750354,
2025-08-05 12:02:00,,21.5703125
2025-08-05 12:02:17,1000.1749070,
2025-08-05 12:03:27,1000.1746550,
2025-08-05 12:04:00,,21.5693359
2025-08-05 12:04:38,1000.1742885,
2025-08-05 12:05:48,1000.1738505,
2025-08-05 12:06:00,,21.5288086
2025-08-05 12:06:58,1000.1733870,
2025-08-05 12:08:00,,21.4667969
2025-08-05 12:08:08,1000.1729626,
2025-08-05 12:09:19,1000.1726327,
2025-08-05 12:10:00,,21.3994141
2025-08-05 12:10:30,1000.1725763,
2025-08-05 12:11:40,1000.1728295,
2025-08-05 12:12:00,,21.3276367
2025-08-05 12:12:50,1000.1732725,
2025-08-05 12:14:00,,21.3515625
2025-08-05 12:14:01,1000.1737415,
2025-08-05 12:15:12,1000.1740761,
2025-08-05 12:16:00,,21.4082031
2025-08-05 12:16:22,1000.1743480,
2025-08-05 12:17:33,1000.1744787,
2025-08-05 12:18:00,,21.4560547
2025-08-05 12:18:43,1000.1747160,
2025-08-05 12:19:54,1000.1745243,
2025-08-05 12:20:00,,21.4848633
2025-08-05 12:21:05,1000.1743188,
2025-08-05 12:22:00,,21.4873047
2025-08-05 12:22:15,1000.1740085,
2025-08-05 12:23:25,1000.1735581,
2025-08-05 12:24:00,,21.4609375
2025-08-05 12:24:36,1000.1730837,
2025-08-05 12:25:46,1000.1726708,
2025-08-05 12:26:00,,21.3867188
2025-08-05 12:26:57,1000.1723321,
2025-08-05 12:28:00,,21.3105469
2025-08-05 12:28:07,1000.1720396,
2025-08-05 12:29:18,1000.1720388,
2025-08-05 12:30:00,,21.2495117
2025-08-05 12:30:28,1000.1724210,
2025-08-05 12:31:38,1000.1729407,
2025-08-05 12:32:00,,21.2514648
2025-08-05 12:32:49,1000.1732904,
2025-08-05 12:33:59,1000.1735711,
2025-08-05 12:34:00,,21.3300781
2025-08-05 12:35:09,1000.1738127,
2025-08-05 12:36:00,,21.3691406
2025-08-05 12:36:20,1000.1740868,
2025-08-05 12:37:30,1000.1741139,
2025-08-05 12:38:00,,21.3930664
2025-08-05 12:38:41,1000.1740280,
2025-08-05 12:39:51,1000.1737738,
2025-08-05 12:40:00,,21.4033203
2025-08-05 12:41:02,1000.1733982,
2025-08-05 12:42:00,,21.3818359
2025-08-05 12:42:12,1000.1729530,
2025-08-05 12:43:23,1000.1724364,
2025-08-05 12:44:00,,21.3300781
2025-08-05 12:44:33,1000.1723105,
2025-08-05 12:45:43,1000.1720548,
2025-08-05 12:46:00,,21.2329102
2025-08-05 12:46:54,1000.1716468,
2025-08-05 12:48:00,,21.1650391
2025-08-05 12:48:04,1000.1717476,
2025-08-05 12:49:15,1000.1722077,
2025-08-05 12:50:00,,21.1430664
2025-08-05 12:50:26,1000.1726310,
2025-08-05 12:51:36,1000.1730534,
2025-08-05 12:52:00,,21.2163086
2025-08-05 12:52:46,1000.1733826,
2025-08-05 12:53:57,1000.1736121,
2025-08-05 12:54:00,,21.2758789
2025-08-05 12:55:07,1000.1737388,
2025-08-05 12:56:00,,21.3037109
2025-08-05 12:56:17,1000.1737360,
2025-08-05 12:57:27,1000.1736314,
2025-08-05 12:58:00,,21.3173828
2025-08-05 12:58:37,1000.1732272,
2025-08-05 12:59:48,1000.1728494,
2025-08-05 13:00:00,,21.2993164
2025-08-05 13:00:58,1000.1725227,
2025-08-05 13:02:00,,21.2529297
2025-08-05 13:02:09,1000.1719376,
2025-08-05 13:03:19,1000.1715491,
2025-08-05 13:04:00,,21.1826172
2025-08-05 13:04:29,1000.1712529,
2025-08-05 13:05:40,1000.1710590,
2025-08-05 13:06:00,,21.0893555
2025-08-05 13:06:50,1000.1712858,
2025-08-05 13:08:00,,21.0410156
2025-08-05 13:08:01,1000.1717194,
2025-08-05 13:09:12,1000.1722068,
2025-08-05 13:10:00,,21.0893555
2025-08-05 13:10:22,1000.1725532,
2025-08-05 13:11:33,1000.1728508,
2025-08-05 13:12:00,,21.1635742
2025-08-05 13:12:43,1000.1729145,
2025-08-05 13:13:54,1000.1730259,
2025-08-05 13:14:00,,21.2089844
2025-08-05 13:15:04,1000.1730377,
2025-08-05 13:16:00,,21.2304688
2025-08-05 13:16:15,1000.1728148,
2025-08-05 13:17:25,1000.1724981,
2025-08-05 13:18:00,,21.2290039
2025-08-05 13:18:36,1000.1720890,
2025-08-05 13:19:46,1000.1716620,
2025-08-05 13:20:00,,21.1796875
2025-08-05 13:20:57,1000.1711890,
2025-08-05 13:22:00,,21.1171875
2025-08-05 13:22:08,1000.1707964,
2025-08-05 13:23:19,1000.1704214,
2025-08-05 13:24:00,,21.0415039
2025-08-05 13:24:29,1000.1703040,
2025-08-05 13:25:39,1000.1705275,
2025-08-05 13:26:00,,20.9619141
2025-08-05 13:26:50,1000.1709343,
2025-08-05 13:28:00,,20.9755859
2025-08-05 13:28:01,1000.1714027,
2025-08-05 13:29:11,1000.1717259,
2025-08-05 13:30:00,,21.0361328
2025-08-05 13:30:22,1000.1722603,
2025-08-05 13:31:32,1000.1724898,
2025-08-05 13:32:00,,21.0932617
2025-08-05 13:32:42,1000.1726933,
2025-08-05 13:33:52,1000.1725976,
2025-08-05 13:34:00,,21.1323242
2025-08-05 13:35:03,1000.1723887,
2025-08-05 13:36:00,,21.1425781
2025-08-05 13:36:14,1000.1720954,
2025-08-05 13:37:24,1000.1716833,
2025-08-05 13:38:00,,21.1235352
2025-08-05 13:38:34,1000.1712805,
2025-08-05 13:39:45,1000.1707891,
2025-08-05 13:40:00,,21.0541992
2025-08-05 13:40:55,1000.1703550,
2025-08-05 13:42:00,,20.9814453
2025-08-05 13:42:06,1000.1699956,
2025-08-05 13:43:16,1000.1697027,
2025-08-05 13:44:00,,20.9121094
2025-08-05 13:44:26,1000.1698197,
2025-08-05 13:45:37,1000.1702685,
2025-08-05 13:46:00,,20.8637695
2025-08-05 13:46:47,1000.1706681,
2025-08-05 13:47:57,1000.1710248,
2025-08-05 13:48:00,,20.9321289
2025-08-05 13:49:07,1000.1713015,
2025-08-05 13:50:00,,20.9785156
2025-08-05 13:50:17,1000.1715219,
2025-08-05 13:51:28,1000.1716928,
2025-08-05 13:52:00,,21.0151367
2025-08-05 13:52:39,1000.1717263,
2025-08-05 13:53:49,1000.1716085,
2025-08-05 13:54:00,,21.0449219
2025-08-05 13:54:59,1000.1713976,
2025-08-05 13:56:00,,21.0488281
2025-08-05 13:56:10,1000.1710089,
2025-08-05 13:57:20,1000.1706746,
2025-08-05 13:58:00,,21.0141602
2025-08-05 13:58:30,1000.1702773,
2025-08-05 13:59:41,1000.1698707,
2025-08-05 14:00:00,,20.9340820
2025-08-05 14:00:51,1000.1694382,
2025-08-05 14:02:00,,20.8603516
2025-08-05 14:02:01,1000.1691475,
2025-08-05 14:03:11,1000.1689270,
2025-08-05 14:04:00,,20.7983398
2025-08-05 14:04:22,1000.1693414,
2025-08-05 14:05:32,1000.1698237,
2025-08-05 14:06:00,,20.7832031
2025-08-05 14:06:43,1000.1702141,
2025-08-05 14:07:53,1000.1705779,
2025-08-05 14:08:00,,20.8564453
2025-08-05 14:09:03,1000.1708515,
2025-08-05 14:10:00,,20.8974609
2025-08-05 14:10:13,1000.1710327,
2025-08-05 14:11:24,1000.1711437,
2025-08-05 14:12:00,,20.9331055
2025-08-05 14:12:34,1000.1711244,
2025-08-05 14:13:45,1000.1708369,
2025-08-05 14:14:00,,20.9580078
2025-08-05 14:14:55,1000.1705258,
2025-08-05 14:16:00,,20.9511719
2025-08-05 14:16:05,1000.1701768,
2025-08-05 14:17:16,1000.1698029,
2025-08-05 14:18:00,,20.9082031
2025-08-05 14:18:26,1000.1693173,
2025-08-05 14:19:36,1000.1688883,
2025-08-05 14:20:00,,20.8237305
2025-08-05 14:20:46,1000.1685201,
2025-08-05 14:21:57,1000.1684222,
2025-08-05 14:22:00,,20.7319336
2025-08-05 14:23:08,1000.1682487,
2025-08-05 14:24:00,,20.6787109
2025-08-05 14:24:19,1000.1687567,
2025-08-05 14:25:29,1000.1690962,
2025-08-05 14:26:00,,20.6948242
2025-08-05 14:26:39,1000.1694801,
2025-08-05 14:27:50,1000.1697817,
2025-08-05 14:28:00,,20.7690430
2025-08-05 14:29:00,1000.1700111,
2025-08-05 14:30:00,,20.8125000
2025-08-05 14:30:11,1000.1701676,
2025-08-05 14:31:22,1000.1702197,
2025-08-05 14:32:00,,20.8466797
2025-08-05 14:32:32,1000.1701460,
2025-08-05 14:33:43,1000.1699682,
2025-08-05 14:34:00,,20.8637695
2025-08-05 14:34:53,1000.1696162,
2025-08-05 14:36:00,,20.8476563
2025-08-05 14:36:03,1000.1691904,
2025-08-05 14:37:13,1000.1687936,
2025-08-05 14:38:00,,20.8046875
2025-08-05 14:38:24,1000.1683519,
2025-08-05 14:39:35,1000.1680870,
2025-08-05 14:40:00,,20.7202148
2025-08-05 14:40:45,1000.1676145,
2025-08-05 14:41:55,1000.1674204,
2025-08-05 14:42:00,,20.6284180
2025-08-05 14:43:05,1000.1674220,
2025-08-05 14:44:00,,20.5830078
2025-08-05 14:44:16,1000.1677882,
2025-08-05 14:45:26,1000.1683267,
2025-08-05 14:46:00,,20.6005859
2025-08-05 14:46:36,1000.1686985,
2025-08-05 14:47:47,1000.1689520,
2025-08-05 14:48:00,,20.6733398
2025-08-05 14:48:58,1000.1691595,
2025-08-05 14:50:00,,20.7167969
2025-08-05 14:50:08,1000.1694872,
2025-08-05 14:51:19,1000.1694812,
2025-08-05 14:52:00,,20.7529297
2025-08-05 14:52:29,1000.1694082,
2025-08-05 14:53:40,1000.1692241,
2025-08-05 14:54:00,,20.7714844
2025-08-05 14:54:50,1000.1689072,
2025-08-05 14:56:00,,20.7568359
2025-08-05 14:56:00,1000.1685526,
2025-08-05 14:57:10,1000.1681768,
2025-08-05 14:58:00,,20.7119141
2025-08-05 14:58:21,1000.1677091,
2025-08-05 14:59:31,1000.1673138,
2025-08-05 15:00:00,,20.6293945
2025-08-05 15:00:42,1000.1669260,
2025-08-05 15:01:53,1000.1666040,
2025-08-05 15:02:00,,20.5405273
2025-08-05 15:03:03,1000.1666406,
2025-08-05 15:04:00,,20.4902344
2025-08-05 15:04:13,1000.1669431,
2025-08-05 15:05:24,1000.1673797,
2025-08-05 15:06:00,,20.4985352
2025-08-05 15:06:35,1000.1678274,
2025-08-05 15:07:45,1000.1681345,
2025-08-05 15:08:00,,20.5717773
2025-08-05 15:08:55,1000.1683644,
2025-08-05 15:10:00,,20.6162109
2025-08-05 15:10:05,1000.1685204,
2025-08-05 15:11:16,1000.1686080,
2025-08-05 15:12:00,,20.6523438
2025-08-05 15:12:26,1000.1685346,
2025-08-05 15:13:37,1000.1683324,
2025-08-05 15:14:00,,20.6738281
2025-08-05 15:14:47,1000.1680078,
2025-08-05 15:15:58,1000.1677425,
2025-08-05 15:16:00,,20.6499023
2025-08-05 15:17:08,1000.1673678,
2025-08-05 15:18:00,,20.6054688
2025-08-05 15:18:18,1000.1669525,
2025-08-05 15:19:29,1000.1665833,
2025-08-05 15:20:00,,20.5468750
2025-08-05 15:20:39,1000.1662034,
2025-08-05 15:21:49,1000.1658920,
2025-08-05 15:22:00,,20.4580078
2025-08-05 15:23:00,1000.1657255,
2025-08-05 15:24:00,,20.4062500
2025-08-05 15:24:10,1000.1659098,
2025-08-05 15:25:20,1000.1663061,
2025-08-05 15:26:00,,20.3916016
2025-08-05 15:26:31,1000.1666958,
2025-08-05 15:27:41,1000.1670378,
2025-08-05 15:28:00,,20.4609375
2025-08-05 15:28:52,1000.1674502,
2025-08-05 15:30:00,,20.5078125
2025-08-05 15:30:03,1000.1675660,
2025-08-05 15:31:13,1000.1676959,
2025-08-05 15:32:00,,20.5449219
2025-08-05 15:32:24,1000.1676438,
2025-08-05 15:33:34,1000.1675336,
2025-08-05 15:34:00,,20.5756836
2025-08-05 15:34:44,1000.1673016,
2025-08-05 15:35:55,1000.1670967,
2025-08-05 15:36:00,,20.5615234
2025-08-05 15:37:06,1000.1664390,
2025-08-05 15:38:00,,20.5253906
2025-08-05 15:38:17,1000.1660871,
2025-08-05 15:39:28,1000.1657089,
2025-08-05 15:40:00,,20.4687500
2025-08-05 15:40:38,1000.1654330,
